mode_mnlc_o,mode_mnlc_d,2,3,4,5,6,7,mode
886,513,34.309,267.935,35.207,69.86,14.032,2.016,DLR
886,523,0.862,16.041,2.628,1.08,2.013,0.676,DLR
886,533,3.447,5.534,7.671,9.587,1.4909999,0.0,DLR
886,538,0.0,5.4969997,6.678,3.624,1.186,1.4399999,DLR
886,573,5.781,23.605,17.821,10.217999,9.435,8.222,DLR
886,719,5.723,0.213,13.299,4.0889997,1.818,1.092,DLR
886,749,0.661,3.309,6.105,3.004,0.814,2.482,DLR
886,757,7.132,0.0,1.034,0.0,0.222,3.047,DLR
886,842,11.612,87.482,35.85,28.278,9.7560005,0.0,DLR
886,850,0.323,0.48700002,3.702,2.205,0.799,0.421,DLR
886,851,0.557,5.488,6.112,6.194,2.59,0.613,DLR
886,853,0.0,0.0,6.339,2.409,0.893,0.0,DLR
886,854,2.086,8.807,3.201,1.463,2.927,0.788,DLR
886,855,1.436,17.722,1.9020001,0.0,0.0,0.0,DLR
886,856,0.0,1.138,2.214,1.385,0.714,0.0,DLR
886,857,0.306,1.75,2.325,2.221,1.89,0.76600003,DLR
886,858,12.994,77.347,61.469,87.314,26.825,2.464,DLR
886,860,12.051,124.842,37.3,29.513,18.474,3.986,DLR
886,861,2.968,38.163002,8.281,2.775,0.428,0.67,DLR
886,862,1.429,41.438,15.183,18.738,8.689,1.903,DLR
886,864,42.142,361.401,133.06,83.254,23.488,5.939,DLR
886,865,5.163,26.379,20.997,12.078,4.52,3.998,DLR
886,866,1.992,3.66,7.5950003,1.347,5.547,0.0,DLR
886,867,0.226,1.284,5.58,1.041,1.4350001,0.512,DLR
886,879,0.0,13.016,14.699,4.11,1.806,0.0,DLR
886,882,2.159,9.024,13.034,4.426,4.073,1.772,DLR
886,883,2.582,21.286,18.644001,8.227,8.2439995,2.805,DLR
886,884,145.077,810.603,1044.844,511.023,265.512,101.348,DLR
886,887,0.0,0.444,1.643,2.081,1.108,0.0,DLR
886,888,0.0,2.397,9.591,5.732,5.861,1.987,DLR
886,889,0.95,5.049,5.174,1.457,0.0,0.0,DLR
886,890,0.0,8.804,17.683,7.377,10.685,1.687,DLR
886,891,0.0,1.743,6.056,5.634,2.622,0.0,DLR
886,893,8.337,13.910999,17.522,4.9309998,2.312,1.559,DLR
886,894,1.752,15.996,22.835001,10.945,7.357,0.73399997,DLR
886,895,7.863,25.737,42.823,27.58,11.379,6.157,DLR
886,897,0.0,1.499,2.709,1.844,1.035,0.438,DLR
886,928,0.0,2.287,1.98,0.378,0.193,0.0,DLR
886,940,5.08,17.475,6.988,10.947,3.679,1.182,DLR
887,504,1.0500001,5.395,6.791,10.604,1.5220001,0.0,DLR
887,513,21.073,62.653,26.479,91.336,12.154,2.552,DLR
887,523,0.0,5.728,1.936,0.722,0.0,0.272,DLR
887,533,0.429,1.963,4.832,4.5230002,0.183,0.0,DLR
887,538,0.0,0.199,1.104,0.848,0.362,0.16,DLR
887,573,0.452,18.069,15.065001,11.96,6.5,4.117,DLR
887,719,6.1019998,1.136,7.838,3.419,1.029,0.96900004,DLR
887,749,0.0,0.639,4.293,6.247,1.358,0.024,DLR
887,757,0.527,0.0,0.549,0.0,0.115,0.24700001,DLR
887,842,4.164,17.682,8.006,16.296,3.8739998,0.0,DLR
887,850,0.0,1.4449999,1.622,0.486,0.0,0.0,DLR
887,851,0.0,2.039,4.079,3.982,1.021,0.0,DLR
887,853,0.0,4.9560003,2.953,1.108,0.26700002,0.102,DLR
887,854,0.0,0.316,1.916,2.38,0.327,0.167,DLR
887,855,1.173,3.397,0.66,1.354,0.62,0.0,DLR
887,856,0.0,1.489,3.667,0.359,0.102,0.0,DLR
887,858,1.136,15.731,24.187,34.510002,15.247,1.822,DLR
887,859,0.169,1.3,1.493,0.26500002,0.327,0.0,DLR
887,860,6.7,56.266,21.889,33.5,11.695,2.118,DLR
887,861,3.8379998,12.379,3.058,2.784,0.586,0.137,DLR
887,862,3.128,16.194,8.714,16.023,8.768,3.979,DLR
887,864,24.494,123.348,88.922,92.535,20.565,4.488,DLR
887,865,1.792,8.419,8.853,8.375,2.818,0.572,DLR
887,866,0.479,0.431,1.391,2.621,0.637,0.57199997,DLR
887,867,1.449,0.158,0.844,1.2360001,1.857,0.155,DLR
887,879,0.677,2.652,6.476,4.501,1.883,0.0,DLR
887,882,0.0,5.856,2.503,2.481,1.293,0.531,DLR
887,883,0.578,5.439,6.488,5.918,11.265,3.6560001,DLR
887,884,116.03,350.697,677.541,462.662,171.772,53.867,DLR
887,886,1.074,4.078,5.507,1.876,0.277,0.0,DLR
887,888,0.238,2.294,1.89,1.11,1.012,1.408,DLR
887,889,3.672,4.332,1.392,0.455,0.0,0.0,DLR
887,890,0.64100003,7.524,7.857,3.693,2.683,2.598,DLR
887,891,0.0,0.855,1.028,1.392,0.0,0.0,DLR
887,893,2.477,16.912,16.328,1.46,1.551,0.874,DLR
887,894,0.92,10.97,6.972,6.996,4.096,1.373,DLR
887,895,0.0,15.223,13.668,12.3359995,4.804,4.467,DLR
887,897,6.013,3.177,2.884,3.966,1.191,0.173,DLR
887,898,0.0,0.0,2.156,1.003,0.56,0.0,DLR
887,928,0.075,0.912,0.63,0.592,0.35300002,0.119,DLR
887,940,0.957,11.829,12.642,13.705,2.9259999,0.031,DLR
888,504,0.175,5.1080003,6.762,7.931,0.912,3.228,DLR
888,513,44.84,76.327,24.803,87.456,10.178,2.237,DLR
888,533,0.228,0.91899997,3.429,3.424,0.518,0.0,DLR
888,538,0.0,0.88199997,3.013,1.006,0.024,0.135,DLR
888,559,0.226,1.168,2.42,0.171,0.0,0.0,DLR
888,573,17.571,10.28,18.278,14.598001,6.69,2.861,DLR
888,719,8.169,0.459,8.301,2.303,0.789,0.0,DLR
888,749,0.0,1.2919999,3.641,4.334,0.9,1.318,DLR
888,750,0.0,1.278,3.416,0.78,0.060999997,0.286,DLR
888,757,0.488,0.0,0.673,0.0,0.232,1.648,DLR
888,842,12.981,23.3,12.815,20.567,7.247,0.0,DLR
888,850,0.0,0.763,1.608,1.519,0.155,0.0,DLR
888,851,0.0,0.83,3.567,4.748,0.852,0.0,DLR
888,853,0.0,12.084001,4.372,0.679,0.11,0.085,DLR
888,854,3.621,5.876,1.932,3.035,0.683,0.553,DLR
888,855,1.952,13.714,0.79800004,3.402,0.051,0.0,DLR
888,856,0.0,1.4020001,0.935,3.43,0.37,0.44799998,DLR
888,857,6.534,1.327,1.076,0.724,0.526,0.0,DLR
888,858,11.265,17.554,25.789999,48.797,30.015999,2.7150002,DLR
888,859,0.171,1.71,0.824,0.433,0.154,0.119,DLR
888,860,18.079,66.443,28.439,34.426,9.78,1.794,DLR
888,861,5.311,17.831,7.383,2.565,0.395,0.112,DLR
888,862,16.874,13.636,18.409,17.035,3.673,1.246,DLR
888,864,49.237,136.184,83.787,93.581,19.281,5.891,DLR
888,865,0.727,14.64,15.462,9.416,3.584,2.361,DLR
888,866,0.451,5.138,5.409,1.4300001,0.414,0.606,DLR
888,867,0.0,6.778,1.303,1.251,0.51,0.7,DLR
888,879,1.0500001,7.377,7.511,4.182,0.42000002,0.0,DLR
888,882,2.927,3.887,5.794,4.263,1.64,1.385,DLR
888,883,1.783,11.435,9.996,6.173,8.783,2.115,DLR
888,884,208.391,423.974,669.136,425.828,155.186,43.394,DLR
888,886,0.0,7.509,22.149,6.268,3.674,0.362,DLR
888,887,0.0,0.233,2.281,2.132,1.524,0.45499998,DLR
888,889,0.62,3.701,3.977,2.655,0.133,0.0,DLR
888,890,1.799,8.799,6.733,3.897,1.034,0.435,DLR
888,891,0.0,0.0,4.626,2.975,0.491,0.418,DLR
888,893,6.161,14.078,19.766,2.937,1.745,0.59,DLR
888,894,1.9059999,8.887,12.384,4.852,1.444,0.788,DLR
888,895,0.513,9.813,21.815,14.346,6.105,1.926,DLR
888,897,0.89,2.519,3.253,4.508,1.348,0.43,DLR
888,898,0.0,0.90400004,2.023,1.755,0.489,0.0,DLR
888,928,4.3,2.438,1.107,0.497,0.313,0.001,DLR
888,940,2.813,15.216,15.8029995,16.416,3.165,0.611,DLR
889,504,5.324,24.185,46.514,35.154,7.238,3.205,DLR
889,513,2.622,0.982,0.0,10.119,0.05,0.0,DLR
889,523,0.799,20.676,12.521,4.03,2.819,0.998,DLR
889,533,0.457,1.873,8.777,7.032,2.066,0.051,DLR
889,538,1.286,4.194,2.622,1.621,1.114,1.8529999,DLR
889,559,1.097,2.576,5.896,3.8669999,0.376,0.289,DLR
889,573,39.578,27.354,43.315,62.797,11.747,3.654,DLR
889,719,77.135,164.994,300.143,299.182,76.155,25.997,DLR
889,749,0.677,11.0460005,28.387001,17.102999,6.944,1.839,DLR
889,750,6.573,0.0,14.607,4.969,2.341,0.781,DLR
889,757,37.256,86.839,143.917,188.067,35.858,16.347,DLR
889,842,0.0,2.09,0.857,1.434,0.0,0.0,DLR
889,853,1.201,0.912,2.546,0.711,0.28,0.0,DLR
889,854,0.0,2.058,2.305,0.86300004,0.595,0.0,DLR
889,856,0.0,0.385,0.777,3.406,0.191,0.0,DLR
889,858,2.098,1.247,5.537,4.43,0.709,0.0,DLR
889,860,0.189,1.126,1.86,4.457,0.729,1.237,DLR
889,861,0.43,5.344,2.131,1.2870001,0.0,0.216,DLR
889,862,0.0,2.903,1.832,8.332,0.0,0.626,DLR
889,864,0.0,1.004,1.79,3.04,0.0,1.085,DLR
889,865,0.0,1.618,3.007,2.173,1.084,0.255,DLR
889,879,0.0,1.503,2.373,2.127,0.0,0.0,DLR
889,882,0.0,0.0,0.35099998,2.565,0.909,0.271,DLR
889,883,0.0,2.025,1.63,1.347,0.185,0.0,DLR
889,884,27.028,69.398,102.868004,97.918,23.038,13.053,DLR
889,886,2.559,0.924,6.996,4.504,0.194,0.458,DLR
889,887,0.0,0.484,1.999,2.998,0.0,0.0,DLR
889,888,1.3790001,0.38,4.632,3.591,0.788,0.0,DLR
889,890,2.14,1.087,5.306,3.0770001,0.215,0.219,DLR
889,891,0.0,0.0,1.579,3.648,0.319,0.0,DLR
889,893,0.321,6.499,7.384,5.449,0.695,0.184,DLR
889,894,0.0,0.88,1.476,1.948,0.26500002,0.0,DLR
889,895,0.69,3.025,9.717,6.186,1.32,0.727,DLR
889,897,0.0,0.412,2.003,3.326,0.0,0.254,DLR
889,898,0.0,1.3050001,0.95100003,4.205,1.503,0.0,DLR
889,940,0.745,1.069,7.412,13.816,2.388,0.222,DLR
890,504,5.28,3.832,4.103,6.218,1.374,0.518,DLR
890,513,27.497,58.089,11.412,39.135,5.931,2.36,DLR
890,523,0.0,2.766,1.513,0.0,0.0,0.0,DLR
890,533,0.697,1.082,3.198,2.15,0.0,0.0,DLR
890,538,0.16,1.121,0.732,0.271,0.83,1.08,DLR
890,559,1.021,2.08,0.857,0.798,0.0,0.0,DLR
890,573,3.797,8.338,11.253,23.535,2.457,1.285,DLR
890,719,4.917,0.624,11.304,6.026,1.275,0.003,DLR
890,749,0.0,2.942,11.383,3.639,1.1620001,1.019,DLR
890,750,0.0,1.042,9.681,1.179,0.0,0.0,DLR
890,757,1.011,0.0,0.729,0.0,0.458,0.019000001,DLR
890,842,11.658,17.263,9.978,16.544,2.9029999,0.064,DLR
890,851,1.2590001,2.434,2.865,8.632,1.192,0.03,DLR
890,853,1.115,5.989,4.627,1.239,0.0,0.0,DLR
890,854,0.228,2.707,0.791,2.898,0.176,0.25300002,DLR
890,855,6.912,1.526,0.373,0.0,0.0,0.0,DLR
890,858,11.338,14.101,8.163,35.388,9.151,0.392,DLR
890,860,8.046,52.791,14.412,42.51,7.944,2.457,DLR
890,861,4.907,6.753,2.827,1.638,0.0,0.259,DLR
890,862,5.696,7.394,9.648,26.749,2.403,1.429,DLR
890,864,30.853,94.51,45.517,47.779,6.443,2.315,DLR
890,865,1.646,7.305,8.22,8.964,3.737,0.512,DLR
890,867,0.25599998,0.294,1.623,3.236,0.484,0.228,DLR
890,879,0.708,6.629,6.714,4.988,0.0,1.19,DLR
890,882,0.0,2.777,2.935,2.589,0.792,0.051,DLR
890,883,2.947,4.489,6.356,3.316,1.461,0.07,DLR
890,884,142.668,326.223,440.124,408.538,98.486,25.135,DLR
890,886,6.738,8.069,29.384,14.966,4.711,1.687,DLR
890,887,2.754,4.425,4.617,3.798,4.172,0.611,DLR
890,888,0.0,2.959,9.088,8.395,0.841,0.063,DLR
890,889,7.974,1.141,1.9120001,2.995,0.74300003,0.006,DLR
890,893,0.36,2.675,10.389,3.502,2.909,1.141,DLR
890,894,0.761,6.138,9.343,8.569,3.019,1.959,DLR
890,895,1.116,2.277,12.996,25.155,4.735,0.22,DLR
890,928,2.461,0.839,0.635,0.994,0.065,0.0,DLR
890,940,2.376,2.569,4.599,19.026001,3.298,0.759,DLR
891,504,6.552,11.28,2.256,1.099,0.382,0.0,DLR
891,513,19.098,25.313,3.2120001,5.075,0.988,0.407,DLR
891,559,0.0,4.3710003,1.025,0.036,0.0,0.669,DLR
891,573,2.136,6.004,3.328,1.831,1.1,0.0,DLR
891,719,3.6469998,0.107,1.5780001,0.118999995,0.0,0.0,DLR
891,757,0.19999999,0.0,0.063,0.0,0.0,0.0,DLR
891,842,5.749,3.9029999,2.439,2.69,0.696,0.0,DLR
891,851,0.0,1.993,2.638,0.604,0.0,0.0,DLR
891,858,7.476,7.2,3.578,1.161,1.208,0.0,DLR
891,860,6.872,19.13,5.492,2.97,2.1200001,0.569,DLR
891,861,1.719,5.8849998,1.391,0.0,0.0,0.0,DLR
891,862,0.0,3.5970001,2.335,3.73,0.68299997,0.0,DLR
891,864,19.513,39.333,10.516,6.163,1.461,0.569,DLR
891,865,4.877,4.105,1.072,1.051,0.758,0.0,DLR
891,866,2.587,0.284,1.635,1.161,0.0,0.0,DLR
891,879,7.929,1.603,1.8330001,0.529,0.266,0.0,DLR
891,882,3.257,1.314,1.437,0.625,0.0,0.0,DLR
891,883,1.946,2.142,1.011,0.0,0.0,0.0,DLR
891,884,74.033,145.615,101.817,43.124,23.924,6.281,DLR
891,886,0.67,5.243,11.606,3.741,0.0,0.0,DLR
891,887,1.371,0.489,1.411,1.074,0.0,0.0,DLR
891,888,0.0,2.241,2.373,2.849,1.374,0.0,DLR
891,889,0.791,2.521,0.0,0.65999997,0.0,0.0,DLR
891,890,0.809,0.221,1.925,0.96099997,0.648,1.277,DLR
891,893,0.0,0.16499999,2.272,1.4480001,0.776,0.055,DLR
891,894,0.0,2.712,1.295,1.927,1.4219999,0.142,DLR
891,895,0.0,0.714,5.487,1.617,0.491,0.0,DLR
891,940,2.495,6.017,0.6,1.066,0.0,0.0,DLR
893,504,0.458,5.12,14.308,22.571,1.694,0.191,DLR
893,513,12.048,36.031,13.636,57.02,10.698,5.358,DLR
893,523,0.0,0.65,5.998,1.461,0.0,0.0,DLR
893,538,0.82,0.64599997,3.038,3.471,0.833,0.46,DLR
893,559,0.29,0.853,1.618,1.875,0.0,0.0,DLR
893,573,0.728,1.473,51.604,34.416,10.84,4.78,DLR
893,719,2.681,0.779,26.693,11.39,4.028,0.019000001,DLR
893,749,0.0,3.244,12.908999,9.945,2.474,1.612,DLR
893,750,0.0,0.754,8.415,3.585,1.086,0.0,DLR
893,757,0.0,0.0,0.989,0.0,1.475,0.453,DLR
893,842,4.744,8.29,9.247,14.049,0.29500002,0.0,DLR
893,850,0.0,1.221,4.117,4.277,0.44799998,0.0,DLR
893,851,2.176,1.2820001,9.645,3.846,1.342,0.339,DLR
893,853,0.0,0.0,12.437,4.371,1.3199999,0.57,DLR
893,854,0.0,0.0,2.826,3.605,0.474,0.773,DLR
893,856,4.311,0.782,1.641,2.799,0.691,0.617,DLR
893,857,0.0,1.0600001,2.831,1.189,0.0,0.0,DLR
893,858,0.379,5.974,26.541,39.902,13.125,0.0,DLR
893,859,0.0,2.081,1.563,0.852,0.133,0.0,DLR
893,860,4.069,45.851,50.265,70.261,23.076,2.477,DLR
893,861,0.175,6.903,5.053,4.224,0.875,0.444,DLR
893,862,3.43,12.864,27.239,37.615,6.622,1.4610001,DLR
893,864,24.984,56.99,53.892,56.413,14.813,1.929,DLR
893,865,1.412,3.298,25.651,11.14,2.426,1.848,DLR
893,867,3.761,4.421,7.093,4.6349998,0.66400003,0.0,DLR
893,879,0.224,3.523,8.054,5.347,0.626,0.55799997,DLR
893,882,0.793,2.4060001,6.56,5.165,0.95600003,0.0,DLR
893,883,0.509,4.662,6.751,3.124,1.525,0.449,DLR
893,884,80.182,275.122,942.928,671.181,233.65201,63.241,DLR
893,886,1.432,5.792,24.866,15.862,2.714,0.85899997,DLR
893,887,0.612,1.898,14.684,17.338,5.679,0.49,DLR
893,888,0.0,7.988,19.106,14.924,5.893,0.41799998,DLR
893,889,0.0,5.012,4.056,3.214,1.925,0.493,DLR
893,890,1.005,8.427,7.2730002,6.272,1.937,0.427,DLR
893,891,0.0,0.656,1.249,0.377,1.9860001,0.0,DLR
893,894,0.0,0.644,4.919,1.781,1.866,0.35700002,DLR
893,895,0.0,0.413,23.549,16.159,6.694,2.302,DLR
893,897,0.852,0.871,10.922,7.851,0.828,0.339,DLR
893,898,0.0,0.0,1.19,3.243,0.846,0.0,DLR
893,928,0.0,0.437,0.77,0.805,0.175,0.089,DLR
893,940,3.014,1.08,25.996,37.238,8.007,0.715,DLR
894,504,0.227,2.936,3.748,3.466,0.097,0.479,DLR
894,513,15.542,80.337,10.828,28.56,3.075,4.0,DLR
894,538,0.0,1.653,1.689,1.247,0.214,0.0,DLR
894,559,0.0,3.266,1.557,0.676,0.245,0.0,DLR
894,573,3.218,2.322,6.452,8.044,2.857,3.202,DLR
894,719,2.066,0.226,5.279,6.303,0.631,0.0,DLR
894,749,0.866,4.569,3.006,3.709,0.806,1.727,DLR
894,750,0.0,1.148,0.754,2.02,0.57,0.0,DLR
894,757,1.127,0.0,0.262,0.0,0.13700001,0.02,DLR
894,842,2.319,14.51,6.039,8.39,7.575,0.0,DLR
894,850,0.0,0.584,2.051,1.687,0.552,0.0,DLR
894,851,0.0,1.573,6.699,6.882,1.488,1.557,DLR
894,853,0.64,2.591,2.424,1.74,0.564,0.584,DLR
894,854,0.308,2.359,1.553,1.821,0.224,0.0,DLR
894,858,3.0570002,22.407,20.802,29.893,9.282,0.0,DLR
894,859,0.0,3.934,0.259,0.326,0.107,0.0,DLR
894,860,4.43,38.876,13.209,22.056,6.075,2.395,DLR
894,861,1.596,7.362,3.934,0.558,0.0,0.0,DLR
894,862,3.289,2.338,4.089,13.416,2.085,3.618,DLR
894,864,20.562,123.235,29.182,20.546,5.816,1.156,DLR
894,865,2.845,2.564,8.81,11.5460005,4.725,2.215,DLR
894,866,1.256,1.3790001,6.344,2.737,0.47,0.0,DLR
894,867,0.0,2.168,2.455,1.95,0.91400003,0.702,DLR
894,879,0.336,4.564,3.554,1.403,0.478,0.88199997,DLR
894,882,3.571,2.448,5.2,4.894,1.15,0.0,DLR
894,883,0.209,3.009,4.855,3.44,0.696,0.954,DLR
894,884,68.946,278.385,314.337,294.466,85.664,27.075,DLR
894,886,0.41,10.435,24.539,9.507,3.556,2.799,DLR
894,887,0.49,6.296,4.436,11.09,4.296,1.65,DLR
894,888,0.705,6.765,10.585,6.514,3.044,1.554,DLR
894,890,0.722,5.435,7.555,3.915,3.988,0.0,DLR
894,891,0.976,1.704,0.543,2.181,1.721,0.0,DLR
894,893,0.0,0.865,4.542,0.825,1.133,0.0,DLR
894,895,0.444,3.774,19.341,17.513,12.511,2.149,DLR
894,928,0.0,0.0,0.93,0.601,0.128,0.14,DLR
894,940,3.878,6.5950003,7.42,16.289,0.642,0.491,DLR
895,504,2.99,12.011,10.183,6.0099998,0.96000004,0.527,DLR
895,513,56.439,83.729,13.457,30.01,5.953,3.477,DLR
895,538,0.475,1.186,2.043,2.522,2.42,0.382,DLR
895,559,0.976,5.659,2.727,2.449,0.489,0.264,DLR
895,573,16.696,15.129,13.219,9.417,12.399,2.506,DLR
895,719,5.611,0.755,5.628,3.447,0.221,0.0,DLR
895,749,0.514,2.495,4.633,1.621,0.0,0.0,DLR
895,750,0.0,0.379,3.061,1.609,0.97800004,0.344,DLR
895,757,0.026,0.0,0.514,0.0,0.08,0.0,DLR
895,842,10.56,24.491,10.19,22.612,1.773,0.0,DLR
895,850,0.0,2.013,2.205,2.585,1.4350001,0.398,DLR
895,851,3.619,2.13,4.882,4.474,2.958,0.0,DLR
895,853,3.295,13.192,11.274,2.082,1.379,0.35300002,DLR
895,854,1.855,8.305,6.623,1.883,0.901,0.745,DLR
895,855,3.695,13.293,1.709,1.1340001,0.658,0.0,DLR
895,856,0.403,3.991,1.834,2.709,0.441,0.0,DLR
895,857,0.0,1.839,1.055,0.535,0.225,0.451,DLR
895,858,8.907,26.223,32.35,25.555,13.295,2.746,DLR
895,859,0.871,1.202,0.959,0.117,0.0,0.0,DLR
895,860,23.246,90.127,37.344,25.313,20.995,0.805,DLR
895,861,8.148,28.659,7.198,1.169,0.772,0.0,DLR
895,862,13.627,46.216,24.926,21.493,9.038,4.811,DLR
895,864,60.283,131.878,55.467,31.287,9.178,2.354,DLR
895,865,0.96000004,12.212,18.417,7.866,4.955,0.194,DLR
895,866,0.441,1.155,7.543,1.226,0.508,0.0,DLR
895,867,0.727,9.821,6.87,4.568,1.339,0.0,DLR
895,879,1.371,10.997,13.912,3.781,0.671,0.556,DLR
895,882,5.802,24.407999,6.868,4.351,1.456,0.207,DLR
895,883,5.7599998,11.063,5.1670003,2.895,0.462,0.428,DLR
895,884,275.955,502.221,482.74,259.538,128.077,30.172,DLR
895,886,2.728,27.374,60.047,22.894001,10.59,3.516,DLR
895,887,1.4269999,8.072,16.071,19.417,8.142,0.228,DLR
895,888,2.216,16.014,21.91,15.004,5.426,1.921,DLR
895,889,2.058,2.657,3.325,3.701,0.336,0.0,DLR
895,890,10.218,20.489,18.139,6.167,1.636,1.6919999,DLR
895,891,3.652,2.041,3.704,0.96500003,1.002,0.742,DLR
895,893,0.97400004,6.117,27.399,9.589,7.698,1.87,DLR
895,894,0.338,3.639,27.638,17.239,13.13,1.592,DLR
895,897,0.0,1.577,2.775,3.083,3.064,0.31800002,DLR
895,928,0.86,0.523,1.299,0.657,0.575,0.0,DLR
895,940,8.452,19.331,8.457,18.193,2.612,0.588,DLR
897,504,1.031,5.101,1.644,0.776,0.899,0.004,DLR
897,513,55.814,423.284,245.77,119.068,73.481,43.567,DLR
897,533,3.417,6.167,4.145,2.632,0.0,0.0,DLR
897,538,0.0,1.061,1.774,0.94,0.0,0.55799997,DLR
897,559,1.0090001,1.626,4.423,0.85400003,1.461,0.0,DLR
897,719,17.666,86.47,67.954,50.06,22.326,6.663,DLR
897,757,0.02,0.204,0.023,0.0,0.034,0.049,DLR
897,842,61.432,310.882,145.022,129.108,53.238,29.232,DLR
897,850,0.937,8.07,4.486,11.025,2.465,0.456,DLR
897,851,4.392,12.751,15.92,8.145,6.43,5.231,DLR
897,853,1.2770001,31.036,11.418,8.72,3.01,1.747,DLR
897,854,13.731999,47.545,50.344,38.232,24.614,16.532,DLR
897,855,45.974,378.846,163.318,87.068,21.209,15.391,DLR
897,856,1.457,37.635,25.101,20.08,25.037,11.412,DLR
897,857,0.451,18.501,20.55,23.716,14.979,14.727,DLR
897,858,0.578,2.833,15.89,9.395,9.46,6.893,DLR
897,859,0.388,6.713,3.289,2.607,1.698,1.542,DLR
897,860,6.792,64.747,29.549,18.82,7.748,6.125,DLR
897,861,13.187,146.406,69.149,23.568,11.719,11.71,DLR
897,862,40.655,60.834,51.71,41.865,24.399,13.068,DLR
897,864,10.93,37.838,14.304,5.826,0.963,0.501,DLR
897,865,6.528,14.679,34.315,19.819,8.789,3.352,DLR
897,866,2.146,9.467,21.377,7.521,3.7549999,1.761,DLR
897,867,5.919,12.686,18.049,9.859,5.232,2.695,DLR
897,879,1.99,34.011,117.819,43.803,29.574,6.709,DLR
897,882,3.427,4.573,5.113,2.3370001,0.0,0.0,DLR
897,883,0.426,8.248,5.106,2.426,2.784,0.592,DLR
897,884,1.311,10.311,9.865,12.775,10.402,2.809,DLR
897,886,0.0,4.206,4.542,1.275,2.0870001,0.0,DLR
897,887,1.286,4.172,3.878,4.303,0.0,0.0,DLR
897,888,1.2689999,3.191,4.816,0.878,1.033,0.0,DLR
897,889,1.223,3.415,1.176,1.079,0.334,0.0,DLR
897,890,0.679,2.526,0.0,0.0,0.0,0.0,DLR
897,893,6.561,8.521,5.898,0.385,0.0,0.0,DLR
897,895,2.891,4.799,2.999,1.8,1.496,0.599,DLR
897,898,1.471,6.091,30.315,16.091,17.739,16.842,DLR
897,928,19.147,401.05402,100.151,48.161,22.436,2.889,DLR
897,940,17.828,282.171,266.484,221.69,93.982,31.611,DLR
898,513,37.552002,255.154,110.377,60.47,29.09,11.025,DLR
898,533,1.968,2.511,2.234,0.327,0.0,0.0,DLR
898,559,0.735,4.919,0.217,0.37600002,0.915,0.0,DLR
898,719,3.862,55.285,29.927,18.102,6.147,1.088,DLR
898,842,29.623001,125.731,68.451,37.361,14.023,12.154,DLR
898,850,0.0,3.462,1.3920001,2.614,1.197,1.542,DLR
898,851,5.353,9.419,5.696,2.206,2.206,2.5279999,DLR
898,854,1.682,11.289,8.3550005,3.783,4.126,0.072,DLR
898,855,21.727,173.053,69.034996,41.438,12.188,3.881,DLR
898,856,0.635,19.468,6.367,8.03,0.847,1.301,DLR
898,857,0.628,0.786,3.181,1.427,0.636,2.451,DLR
898,859,0.296,2.84,1.554,0.089,0.656,0.0050000004,DLR
898,860,4.052,62.846,16.210001,16.532,5.882,1.247,DLR
898,861,2.6759999,42.777,11.666,7.013,0.438,4.146,DLR
898,862,13.504,44.175,19.526,11.1779995,5.872,0.78000003,DLR
898,864,4.025,23.145,10.713,3.918,2.17,0.0,DLR
898,865,2.608,4.964,7.9309998,6.412,1.239,0.563,DLR
898,866,1.682,2.75,9.469,4.107,0.453,0.0,DLR
898,867,1.5,4.236,1.711,2.488,2.471,1.3759999,DLR
898,879,3.591,23.208,57.58,18.439,11.486,1.766,DLR
898,883,0.86399996,2.09,2.34,1.547,0.661,0.0,DLR
898,884,0.548,7.873,3.142,3.362,7.531,0.502,DLR
898,887,0.301,1.382,1.165,0.0,0.0,0.0,DLR
898,889,6.1749997,3.612,0.394,0.0,0.0,0.0,DLR
898,893,0.0,2.833,2.471,0.407,0.0,0.0,DLR
898,895,0.0,0.341,1.161,2.465,0.0,1.053,DLR
898,897,18.344,33.508,40.447998,10.991,8.128,2.902,DLR
898,928,11.615,115.322,39.727,17.786,6.243,0.193,DLR
898,940,17.73,126.708,83.347,42.844,10.368,2.562,DLR
928,504,0.492,2.817,0.94,1.505,0.238,0.0,DLR
928,513,47.504,169.407,184.618,196.569,127.274,27.444,DLR
928,523,0.0,0.0,0.122,0.0,0.0,0.0,DLR
928,533,1.8560001,0.609,2.267,0.493,0.0,0.0,DLR
928,538,0.0,0.16600001,0.518,0.667,2.014,0.527,DLR
928,559,0.0,0.031,0.511,1.517,0.666,0.328,DLR
928,719,23.622,37.735,43.155,84.286,23.793,7.205,DLR
928,757,0.022,0.068,0.014,0.0,0.016,0.007,DLR
928,842,87.225,276.093,124.693,181.741,51.521,7.265,DLR
928,850,0.307,1.426,1.274,4.631,2.581,0.41,DLR
928,851,2.942,4.457,7.399,10.994,5.227,1.4679999,DLR
928,853,2.997,19.56,5.417,13.055,2.32,0.2,DLR
928,854,14.668,51.613,54.533,56.607,24.708,4.33,DLR
928,855,56.705,243.195,98.788,92.405,34.996,6.985,DLR
928,856,5.007,28.38,34.155,64.88,43.96,11.076,DLR
928,857,0.589,10.892,14.811,39.367,20.435,5.809,DLR
928,858,0.734,4.138,4.053,3.095,3.265,3.764,DLR
928,859,0.856,5.305,2.785,4.472,0.931,0.271,DLR
